Site_ID,site_name,VI,variable,duration,intensity,ancient_group,family,genus,species,Lon,Lat,Elevation,Continent,Country,type,yr_strat,yr_end,yr_len,SOS_Month,EOS_Month,GS_Months,Num_GS_Months,lab,TMP_sd_gs_mean,PRE_sd_gs_mean,SR_sd_gs_mean,CO2_sd_gs_mean,VPD_sd_gs_mean,TRW_mean,TMP_mean,PRE_mean,SR_mean,CO2_mean,VPD_mean,TRW_cv,TMP_cv,PRE_cv,SR_cv,CO2_cv,VPD_cv,species_for_matching,phylo_depth,branch_length,sister_distance,phylo_match_type
457,europe_aut147,TRW,TRW,4,0.12186,AncientGroup_E_5,Pinaceae,Picea,Picea abies (L.) H. Karst.,14.45,47.84,894,europe,Austria,Cold Dry,1940,2010,71,3,11,"3,4,5,6,7,8,9,10,11",9,60869,5.58009167,59.13169693,57.62503102,5.4602036,0.13402376,0.987189066,9.105164464,1140.146499,1301.421147,334.4248945,0.291663601,0.158169876,0.077519816,0.125276303,0.024905711,0.066723096,0.157003786,Picea abies,317.850258,7.199769,14.399538,species_level
458,europe_aut148,TRW,TRW,3,0.1825,AncientGroup_B_2,Fagaceae,Fagus,Fagus sylvatica L.,14.45,47.84,894,europe,Austria,Cold Dry,1940,2010,71,3,11,"3,4,5,6,7,8,9,10,11",9,60869,5.58009167,59.13169693,57.62503102,5.4602036,0.13402376,1.006823253,9.105164464,1140.146499,1301.421147,334.4248945,0.291663601,0.201030749,0.077519816,0.125276303,0.024905711,0.066723096,0.157003786,Fagus sylvatica,321.77461,3.275417,6.550834,species_level
459,europe_aut149,TRW,TRW,5,0.25196,AncientGroup_E_5,Pinaceae,Larix,Larix decidua Mill.,14.45,47.84,894,europe,Austria,Cold Dry,1940,2010,71,3,11,"3,4,5,6,7,8,9,10,11",9,60869,5.58009167,59.13169693,57.62503102,5.4602036,0.13402376,0.988236316,9.105164464,1140.146499,1301.421147,334.4248945,0.291663601,0.363223114,0.077519816,0.125276303,0.024905711,0.066723096,0.157003786,Larix decidua,323.26781,1.782217,3.564434,species_level
460,europe_aut150,TRW,TRW,4,0.14308,AncientGroup_E_5,Pinaceae,Picea,Picea abies (L.) H. Karst.,14.44,47.84,876,europe,Austria,Cold Dry,1940,2010,71,3,11,"3,4,5,6,7,8,9,10,11",9,60869,5.58009167,59.13169693,57.62503102,5.4602036,0.13402376,0.905925955,9.105164464,1140.146499,1301.421147,334.4248945,0.291663601,0.233028264,0.077519816,0.125276303,0.024905711,0.066723096,0.157003786,Picea abies,317.850258,7.199769,14.399538,species_level
461,europe_aut151,TRW,TRW,4,0.25095,AncientGroup_B_2,Fagaceae,Fagus,Fagus sylvatica L.,14.44,47.84,876,europe,Austria,Cold Dry,1940,2010,71,3,11,"3,4,5,6,7,8,9,10,11",9,60869,5.58009167,59.13169693,57.62503102,5.4602036,0.13402376,1.153944054,9.105164464,1140.146499,1301.421147,334.4248945,0.291663601,0.267722228,0.077519816,0.125276303,0.024905711,0.066723096,0.157003786,Fagus sylvatica,321.77461,3.275417,6.550834,species_level
462,europe_bel001,TRW,TRW,3,0.25156,AncientGroup_B_2,Fagaceae,Fagus,Fagus sylvatica L.,4.42,50.75,113,europe,Belgium,Warm Humid,1940,2020,81,3,11,"3,4,5,6,7,8,9,10,11",9,56529,4.771720574,31.85140908,55.03851521,5.79148,0.162431698,1.044258758,12.74801118,629.4506285,1180.405458,341.4078321,0.367465849,0.269448612,0.062955192,0.151342292,0.037676432,0.084652246,0.167796649,Fagus sylvatica,321.77461,3.275417,6.550834,species_level
463,europe_bel002,TRW,TRW,3,0.24764,AncientGroup_B_2,Fagaceae,Fagus,Fagus sylvatica L.,4.42,50.75,113,europe,Belgium,Warm Humid,1940,2020,81,3,11,"3,4,5,6,7,8,9,10,11",9,56529,4.771720574,31.85140908,55.03851521,5.79148,0.162431698,1.00578733,12.74801118,629.4506285,1180.405458,341.4078321,0.367465849,0.359639969,0.062955192,0.151342292,0.037676432,0.084652246,0.167796649,Fagus sylvatica,321.77461,3.275417,6.550834,species_level
464,europe_brit053,TRW,TRW,3,0.16362,AncientGroup_B_2,Fagaceae,Quercus,Quercus robur L. = Quercus pendunculata Ehrl.,-1.5,53.37,140,europe,United Kingdom,Warm Humid,1940,2003,64,4,10,"4,5,6,7,8,9,10",7,52918,3.122774251,27.70373401,46.55977836,4.874847131,0.090149713,1.130900134,12.59620557,401.8687564,994.7920742,327.45228,0.286581183,0.247084368,0.042197455,0.197502756,0.045127239,0.05596299,0.130901735,Quercus robur,313.273329,11.776698,23.553396,species_level
465,europe_brit054,TRW,TRW,2,0.16794,AncientGroup_B_2,Fagaceae,Quercus,Quercus spp. L.,-6.32,53.35,52,europe,Ireland,Warm Humid,1940,2008,69,3,11,"3,4,5,6,7,8,9,10,11",9,52908,3.41915015,39.6674678,56.19247307,4.732631798,0.076557028,1.053419128,10.60563624,745.3174055,1114.993673,331.5310171,0.234205175,0.215067213,0.043858695,0.141243005,0.043304303,0.063712644,0.088740268,Quercus spp.,313.273329,11.776698,23.553396,species_level
466,europe_brit057,TRW,TRW,3,0.16181,AncientGroup_B_2,Fagaceae,Quercus,Quercus spp. L.,-5.93,54.22,62,europe,United Kingdom,Warm Humid,1940,2006,67,3,12,"3,4,5,6,7,8,9,10,11,12",10,51469,3.605214656,37.877073,62.83406317,4.782679539,0.073509205,0.847118556,10.16134345,870.6209107,1117.615503,330.8061075,0.191489989,0.297766656,0.042554765,0.113928611,0.0403106,0.060633317,0.093252667,Quercus spp.,313.273329,11.776698,23.553396,species_level
467,europe_brit058,TRW,TRW,3,0.17344,AncientGroup_B_2,Fagaceae,Quercus,Quercus spp. L.,-6.65,54.35,54,europe,United Kingdom,Warm Humid,1940,2001,62,3,11,"3,4,5,6,7,8,9,10,11",9,51467,3.53727829,33.52672352,56.31452019,4.762612215,0.075348829,1.02305779,10.40913992,704.3322704,1097.759344,327.5066169,0.198107166,0.185430288,0.041497515,0.121006974,0.041190567,0.052525773,0.097461412,Quercus spp.,313.273329,11.776698,23.553396,species_level
468,europe_brit063,TRW,TRW,4,0.12753,AncientGroup_B_2,Fagaceae,Quercus,Quercus spp. L.,-1.7,51.4,170,europe,United Kingdom,Warm Humid,1940,2006,67,3,11,"3,4,5,6,7,8,9,10,11",9,55797,4.020602427,33.68323269,55.06223744,4.884149799,0.114896859,0.999872247,11.4567166,553.3582172,1149.770004,330.4365624,0.252240872,0.142135294,0.050640359,0.170681513,0.045665096,0.060774096,0.145017414,Quercus spp.,313.273329,11.776698,23.553396,species_level
469,europe_brit064,TRW,TRW,3,0.15425,AncientGroup_B_2,Fagaceae,Quercus,Quercus spp. L.,-1.38,51.07,120,europe,United Kingdom,Warm Humid,1940,2009,70,3,8,"3,4,5,6,7,8",6,55798,4.355745086,27.96675275,35.192887,5.551578783,0.105110912,0.965297075,12.19571451,339.5242913,941.2184724,332.4241431,0.301177413,0.173199744,0.056596896,0.205044269,0.049509743,0.065380889,0.15728867,Quercus spp.,313.273329,11.776698,23.553396,species_level
470,europe_brit065,TRW,TRW,3,0.14505,AncientGroup_B_2,Fagaceae,Quercus,Quercus spp. L.,1.22,52.82,40,europe,United Kingdom,Warm Humid,1940,2008,69,3,10,"3,4,5,6,7,8,9,10",8,53643,3.914207031,26.03001499,45.96314807,5.217459094,0.09548864,0.983139893,12.2545292,414.562326,1107.775716,330.8089744,0.266004748,0.190114735,0.052869108,0.182276782,0.043735584,0.063700666,0.170937299,Quercus spp.,313.273329,11.776698,23.553396,species_level
471,europe_brit066,TRW,TRW,3,0.15292,AncientGroup_B_2,Fagaceae,Quercus,Quercus spp. L.,1.27,52.9,55,europe,United Kingdom,Warm Humid,1940,2009,70,3,10,"3,4,5,6,7,8,9,10",8,53643,3.909756612,25.94813647,46.08376678,5.229169165,0.095786177,0.960848997,12.26982165,413.4071499,1107.698358,331.4843016,0.26706539,0.180792942,0.053446306,0.182956581,0.043424466,0.065369912,0.172255322,Quercus spp.,313.273329,11.776698,23.553396,species_level
472,europe_brit067,TRW,TRW,3,0.16425,AncientGroup_B_2,Fagaceae,Quercus,Quercus spp. L.,1.04,52.75,39,europe,United Kingdom,Warm Humid,1940,2009,70,3,10,"3,4,5,6,7,8,9,10",8,53643,3.909756612,25.94813647,46.08376678,5.229169165,0.095786177,0.987003954,12.26982165,413.4071499,1107.698358,331.4843016,0.26706539,0.182474696,0.053446306,0.182956581,0.043424466,0.065369912,0.172255322,Quercus spp.,313.273329,11.776698,23.553396,species_level
473,europe_brit068,TRW,TRW,3,0.16254,AncientGroup_B_2,Fagaceae,Quercus,Quercus spp. L.,1.17,52.58,41,europe,United Kingdom,Warm Humid,1940,2008,69,3,10,"3,4,5,6,7,8,9,10",8,53643,3.914207031,26.03001499,45.96314807,5.217459094,0.09548864,0.986570082,12.2545292,414.562326,1107.775716,330.8089744,0.266004748,0.199161392,0.052869108,0.182276782,0.043735584,0.063700666,0.170937299,Quercus spp.,313.273329,11.776698,23.553396,species_level
474,europe_brit070,TRW,TRW,4,0.13069,AncientGroup_E_5,Pinaceae,Pinus,Pinus sylvestris L.,-0.59,51.41,10,europe,United Kingdom,Warm Humid,1940,2003,64,2,12,"2,3,4,5,6,7,8,9,10,11,12",11,55799,4.780976005,33.86566702,61.45789772,4.840731633,0.136117701,0.863800677,10.40426154,674.4172,1234.734301,329.5836599,0.231056924,0.180379884,0.055390721,0.164217689,0.041748066,0.055844836,0.145553872,Pinus sylvestris,304.191162,20.858865,41.71773,species_level
475,europe_brit071,TRW,TRW,3,0.15171,AncientGroup_B_2,Fagaceae,Quercus,Quercus robur L. = Quercus pendunculata Ehrl.,-0.59,51.98,50,europe,United Kingdom,Warm Humid,1940,2003,64,3,11,"3,4,5,6,7,8,9,10,11",9,55079,4.136238762,30.01448619,55.47053217,4.909833718,0.121647093,0.945654567,11.44253492,517.6500086,1152.170092,328.8039165,0.258829418,0.179535253,0.049947757,0.188248459,0.043436981,0.055857059,0.148870639,Quercus robur,313.273329,11.776698,23.553396,species_level
476,europe_brit072,TRW,TRW,3,0.1488,AncientGroup_B_2,Fagaceae,Quercus,Quercus robur L. = Quercus pendunculata Ehrl.,-3.43,55.27,175,europe,United Kingdom,Warm Humid,1940,2003,64,3,10,"3,4,5,6,7,8,9,10",8,50034,3.496622148,51.41991557,46.83750021,5.130513056,0.064200204,1.077441874,9.628906404,893.3218906,1042.694506,328.0609189,0.196001786,0.155950073,0.048850492,0.159171785,0.039299244,0.056002515,0.115179301,Quercus robur,313.273329,11.776698,23.553396,species_level
477,europe_brit093,TRW,TRW,3,0.14077,AncientGroup_B_2,Fagaceae,Quercus,Quercus spp. L.,-4.22,50.63,None,europe,United Kingdom,Warm Humid,1940,2013,74,3,11,"3,4,5,6,7,8,9,10,11",9,56512,3.460207615,53.52564191,55.65996361,4.767858463,0.0707345,1.012583925,11.59954972,906.4608278,1151.385271,334.6680426,0.20787537,0.163382704,0.044374962,0.156031248,0.04419264,0.072126324,0.135363866,Quercus spp.,313.273329,11.776698,23.553396,species_level
478,europe_che413,TRW,TRW,4,0.21124,AncientGroup_E_5,Pinaceae,Larix,Larix decidua Mill.,7.71,46.01,2000,europe,Switzerland,Polar,1940,2017,78,4,11,"4,5,6,7,8,9,10,11",8,63016,4.400237523,56.76063748,58.0498176,5.572035917,0.083555822,0.990517551,3.911218016,1138.398737,1192.824707,338.0816206,0.216111414,0.347935618,0.196249451,0.139921157,0.031723877,0.080166503,0.157513243,Larix decidua,323.26781,1.782217,3.564434,species_level
479,europe_che414,TRW,TRW,4,0.28932,AncientGroup_E_5,Pinaceae,Larix,Larix decidua Mill.,7.74,46,2050,europe,Switzerland,Polar,1940,2017,78,4,10,"4,5,6,7,8,9,10",7,63736,3.938293343,49.74138827,44.98548399,5.333792498,0.090486553,1.05576709,7.355311489,887.2141166,1159.271122,337.3999189,0.262630275,0.454626704,0.11077612,0.149445365,0.031509657,0.080536875,0.169976095,Larix decidua,323.26781,1.782217,3.564434,species_level
480,europe_che415,TRW,TRW,4,0.27044,AncientGroup_E_5,Pinaceae,Larix,Larix decidua Mill.,7.74,46,1900,europe,Switzerland,Polar,1940,2017,78,4,10,"4,5,6,7,8,9,10",7,63736,3.938293343,49.74138827,44.98548399,5.333792498,0.090486553,1.111760313,7.355311489,887.2141166,1159.271122,337.3999189,0.262630275,0.403476904,0.11077612,0.149445365,0.031509657,0.080536875,0.169976095,Larix decidua,323.26781,1.782217,3.564434,species_level
481,europe_che416,TRW,TRW,4,0.24992,AncientGroup_E_5,Pinaceae,Larix,Larix decidua Mill.,7.74,46.01,1740,europe,Switzerland,Polar,1940,2017,78,4,11,"4,5,6,7,8,9,10,11",8,63016,4.400237523,56.76063748,58.0498176,5.572035917,0.083555822,1.107159061,3.911218016,1138.398737,1192.824707,338.0816206,0.216111414,0.375323039,0.196249451,0.139921157,0.031723877,0.080166503,0.157513243,Larix decidua,323.26781,1.782217,3.564434,species_level
482,europe_che417,TRW,TRW,3,0.28802,AncientGroup_E_5,Pinaceae,Larix,Larix decidua Mill.,8.06,46.22,2150,europe,Switzerland,Cold Humid,1940,2009,70,6,10,"6,7,8,9,10",5,63017,2.946001721,55.99766451,52.02797168,3.847466557,0.074763061,1.049223113,9.040571592,734.7642985,789.0057797,328.8563804,0.278810057,0.406322694,0.085476143,0.187237686,0.036054668,0.065992426,0.157943875,Larix decidua,323.26781,1.782217,3.564434,species_level
483,europe_che418,TRW,TRW,4,0.29234,AncientGroup_E_5,Pinaceae,Larix,Larix decidua Mill.,8.05,46.21,2020,europe,Switzerland,Cold Humid,1940,2010,71,6,10,"6,7,8,9,10",5,63017,2.95741102,55.94068642,51.84492555,3.837196671,0.075616458,1.097052557,9.043380447,734.0605761,788.593086,329.5643594,0.279441129,0.436976901,0.084877404,0.186248934,0.036085385,0.067838178,0.157610464,Larix decidua,323.26781,1.782217,3.564434,species_level
484,europe_che419,TRW,TRW,4,0.24509,AncientGroup_E_5,Pinaceae,Larix,Larix decidua Mill.,8.05,46.21,1713,europe,Switzerland,Cold Humid,1940,2010,71,6,10,"6,7,8,9,10",5,63017,2.95741102,55.94068642,51.84492555,3.837196671,0.075616458,1.037292231,9.043380447,734.0605761,788.593086,329.5643594,0.279441129,0.414017559,0.084877404,0.186248934,0.036085385,0.067838178,0.157610464,Larix decidua,323.26781,1.782217,3.564434,species_level
485,europe_che420,TRW,TRW,4,0.22016,AncientGroup_E_5,Pinaceae,Larix,Larix decidua Mill.,8.06,46.2,1400,europe,Switzerland,Cold Humid,1940,2011,72,6,10,"6,7,8,9,10",5,63017,2.955847256,55.71201681,51.75549534,3.833827651,0.075644296,1.052681757,9.053333498,733.8639017,788.1264768,330.2514086,0.280367367,0.253013274,0.084700175,0.18499621,0.036201837,0.069497899,0.158478551,Larix decidua,323.26781,1.782217,3.564434,species_level
486,europe_che421,TRW,TRW,4,0.194,AncientGroup_E_5,Pinaceae,Larix,Larix decidua Mill.,8.04,46.19,1900,europe,Switzerland,Cold Humid,1940,2010,71,6,10,"6,7,8,9,10",5,63017,2.95741102,55.94068642,51.84492555,3.837196671,0.075616458,1.073834275,9.043380447,734.0605761,788.593086,329.5643594,0.279441129,0.299584291,0.084877404,0.186248934,0.036085385,0.067838178,0.157610464,Larix decidua,323.26781,1.782217,3.564434,species_level
487,europe_che422,TRW,TRW,4,0.21655,AncientGroup_E_5,Pinaceae,Larix,Larix decidua Mill.,8.04,46.2,1712,europe,Switzerland,Cold Humid,1940,2011,72,6,10,"6,7,8,9,10",5,63017,2.955847256,55.71201681,51.75549534,3.833827651,0.075644296,0.986097011,9.053333498,733.8639017,788.1264768,330.2514086,0.280367367,0.32977092,0.084700175,0.18499621,0.036201837,0.069497899,0.158478551,Larix decidua,323.26781,1.782217,3.564434,species_level
488,europe_che423,TRW,TRW,5,0.2407,AncientGroup_E_5,Pinaceae,Larix,Larix decidua Mill.,8.05,46.19,1575,europe,Switzerland,Cold Humid,1940,2011,72,6,10,"6,7,8,9,10",5,63017,2.955847256,55.71201681,51.75549534,3.833827651,0.075644296,0.987773617,9.053333498,733.8639017,788.1264768,330.2514086,0.280367367,0.471765844,0.084700175,0.18499621,0.036201837,0.069497899,0.158478551,Larix decidua,323.26781,1.782217,3.564434,species_level
489,europe_che424,TRW,TRW,4,0.24202,AncientGroup_B_2,Fagaceae,Fagus,Fagus sylvatica L.,7.04,47.5,459,europe,Switzerland,Warm Humid,1940,2019,80,3,10,"3,4,5,6,7,8,9,10",8,61575,4.789163137,41.95727841,44.50023366,5.823985904,0.161135744,1.050034482,11.78375022,685.2200119,1227.441117,340.7272572,0.414072314,0.303180436,0.070943651,0.15995282,0.032500392,0.082876375,0.15672449,Fagus sylvatica,321.77461,3.275417,6.550834,species_level
490,europe_che425,TRW,TRW,3,0.30026,AncientGroup_B_2,Fagaceae,Fagus,Fagus sylvatica L.,7.03,47.49,488,europe,Switzerland,Warm Humid,1940,2019,80,3,10,"3,4,5,6,7,8,9,10",8,61575,4.789163137,41.95727841,44.50023366,5.823985904,0.161135744,0.990153778,11.78375022,685.2200119,1227.441117,340.7272572,0.414072314,0.32198324,0.070943651,0.15995282,0.032500392,0.082876375,0.15672449,Fagus sylvatica,321.77461,3.275417,6.550834,species_level
491,europe_che426,TRW,TRW,3,0.26584,AncientGroup_B_2,Fagaceae,Fagus,Fagus sylvatica L.,7.02,47.49,457,europe,Switzerland,Warm Humid,1940,2019,80,3,10,"3,4,5,6,7,8,9,10",8,61575,4.789163137,41.95727841,44.50023366,5.823985904,0.161135744,1.007738185,11.78375022,685.2200119,1227.441117,340.7272572,0.414072314,0.370270017,0.070943651,0.15995282,0.032500392,0.082876375,0.15672449,Fagus sylvatica,321.77461,3.275417,6.550834,species_level
492,europe_che427,TRW,TRW,3,0.25961,AncientGroup_B_2,Fagaceae,Fagus,Fagus sylvatica L.,7.1,47.46,479,europe,Switzerland,Warm Humid,1940,2019,80,3,10,"3,4,5,6,7,8,9,10",8,61575,4.789163137,41.95727841,44.50023366,5.823985904,0.161135744,0.958865491,11.78375022,685.2200119,1227.441117,340.7272572,0.414072314,0.321955148,0.070943651,0.15995282,0.032500392,0.082876375,0.15672449,Fagus sylvatica,321.77461,3.275417,6.550834,species_level
493,europe_che428,TRW,TRW,2,0.23609,AncientGroup_B_2,Fagaceae,Fagus,Fagus sylvatica L.,7.09,47.46,500,europe,Switzerland,Warm Humid,1940,2019,80,3,10,"3,4,5,6,7,8,9,10",8,61575,4.789163137,41.95727841,44.50023366,5.823985904,0.161135744,1.020774243,11.78375022,685.2200119,1227.441117,340.7272572,0.414072314,0.28922649,0.070943651,0.15995282,0.032500392,0.082876375,0.15672449,Fagus sylvatica,321.77461,3.275417,6.550834,species_level
494,europe_che429,TRW,TRW,3,0.28757,AncientGroup_B_2,Fagaceae,Fagus,Fagus sylvatica L.,7.09,47.45,527,europe,Switzerland,Warm Humid,1940,2019,80,3,10,"3,4,5,6,7,8,9,10",8,61575,4.789163137,41.95727841,44.50023366,5.823985904,0.161135744,1.009820121,11.78375022,685.2200119,1227.441117,340.7272572,0.414072314,0.345908506,0.070943651,0.15995282,0.032500392,0.082876375,0.15672449,Fagus sylvatica,321.77461,3.275417,6.550834,species_level
495,europe_che430,TRW,TRW,3,0.26192,AncientGroup_B_2,Fagaceae,Fagus,Fagus sylvatica L.,7.14,47.5,490,europe,Switzerland,Warm Humid,1940,2019,80,3,10,"3,4,5,6,7,8,9,10",8,61575,4.789163137,41.95727841,44.50023366,5.823985904,0.161135744,0.991243114,11.78375022,685.2200119,1227.441117,340.7272572,0.414072314,0.31786089,0.070943651,0.15995282,0.032500392,0.082876375,0.15672449,Fagus sylvatica,321.77461,3.275417,6.550834,species_level
496,europe_che431,TRW,TRW,3,0.28254,AncientGroup_B_2,Fagaceae,Fagus,Fagus sylvatica L.,7.1,47.49,462,europe,Switzerland,Warm Humid,1940,2019,80,3,10,"3,4,5,6,7,8,9,10",8,61575,4.789163137,41.95727841,44.50023366,5.823985904,0.161135744,0.988974424,11.78375022,685.2200119,1227.441117,340.7272572,0.414072314,0.338035646,0.070943651,0.15995282,0.032500392,0.082876375,0.15672449,Fagus sylvatica,321.77461,3.275417,6.550834,species_level
497,europe_che432,TRW,TRW,4,0.27835,AncientGroup_B_2,Fagaceae,Fagus,Fagus sylvatica L.,7.11,47.49,479,europe,Switzerland,Warm Humid,1940,2019,80,3,10,"3,4,5,6,7,8,9,10",8,61575,4.789163137,41.95727841,44.50023366,5.823985904,0.161135744,1.017177794,11.78375022,685.2200119,1227.441117,340.7272572,0.414072314,0.343866918,0.070943651,0.15995282,0.032500392,0.082876375,0.15672449,Fagus sylvatica,321.77461,3.275417,6.550834,species_level
498,europe_che434,TRW,TRW,4,0.1545,AncientGroup_E_5,Pinaceae,Picea,Picea abies (L.) H. Karst.,8.14,46.87,1200,europe,Switzerland,Polar,1940,2013,74,4,10,"4,5,6,7,8,9,10",7,62297,3.721893079,58.31811988,45.38507206,5.570072164,0.083888685,1.049670394,7.295753021,1007.109477,1135.260471,334.2099196,0.247197701,0.164068631,0.105492853,0.133524416,0.031702523,0.072667789,0.159776735,Picea abies,317.850258,7.199769,14.399538,species_level
499,europe_che437,TRW,TRW,5,0.19718,AncientGroup_E_5,Pinaceae,Abies,Abies alba Mill.,7.01,47.11,1250,europe,Switzerland,Warm Humid,1940,2013,74,3,10,"3,4,5,6,7,8,9,10",8,61575,4.773530781,42.65631578,44.85676431,5.785703559,0.155168102,0.994888029,11.66706102,690.085147,1230.198194,336.2584335,0.403734172,0.308878271,0.063830538,0.160027136,0.032071462,0.072325377,0.131345355,Abies alba,320.501454,4.548573,9.097146,species_level
500,europe_che438,TRW,TRW,3,0.31704,AncientGroup_B_2,Fagaceae,Fagus,Fagus sylvatica L.,8,47.41,550,europe,Switzerland,Warm Humid,1940,2013,74,3,10,"3,4,5,6,7,8,9,10",8,61577,4.81088038,50.90391027,44.89017157,5.805570537,0.165338283,0.971108518,12.78699346,845.8256898,1235.918105,335.2394659,0.416959651,0.388278537,0.057983864,0.136732157,0.031260049,0.072454993,0.135624759,Fagus sylvatica,321.77461,3.275417,6.550834,species_level
501,europe_che440,TRW,TRW,3,0.22601,AncientGroup_B_2,Fagaceae,Fagus,Fagus sylvatica L.,7.16,47.34,750,europe,Switzerland,Warm Humid,1940,2013,74,3,10,"3,4,5,6,7,8,9,10",8,61575,4.773530781,42.65631578,44.85676431,5.785703559,0.155168102,0.979553091,11.66706102,690.085147,1230.198194,336.2584335,0.403734172,0.249397857,0.063830538,0.160027136,0.032071462,0.072325377,0.131345355,Fagus sylvatica,321.77461,3.275417,6.550834,species_level
502,europe_che442,TRW,TRW,3,0.20648,AncientGroup_E_5,Pinaceae,Larix,Larix decidua Mill.,8.02,46.39,2000,europe,Switzerland,Cold Humid,1940,2014,75,6,10,"6,7,8,9,10",5,63017,2.939385562,55.28357689,51.78132604,3.848752026,0.076680212,1.153824307,9.0989335,735.4146798,788.4011726,332.4277471,0.283244198,0.286296253,0.086272396,0.181408048,0.035724221,0.074955266,0.164431693,Larix decidua,323.26781,1.782217,3.564434,species_level
503,europe_che445,TRW,TRW,2,0.25348,AncientGroup_A_1,Sapindaceae,Acer,Acer pseudoplatanus L.,7.15,47.34,560,europe,Switzerland,Warm Humid,1940,2014,75,3,10,"3,4,5,6,7,8,9,10",8,61575,4.75952112,42.81424344,44.76187197,5.792849457,0.15497778,1.007078406,11.68450021,689.6186786,1229.472125,336.9852436,0.404477624,0.278827571,0.064609275,0.159157544,0.032280555,0.074073749,0.131184418,Acer pseudoplatanus,310.954571,14.095456,28.190912,species_level
